movie_id,title,overview,poster_path,source_genre,genres,poster_file,Drama,Comedy,Documentary,Romance,Action,Thriller,Horror,Crime,Music,Animation,TV Movie,Family
9947,Elektra,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",/9Azi1GBNj3gPPwmQWAMcATg7JOl.jpg,['Action'],"['Adventure', 'Action', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9947.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9948,The Fox and the Hound 2,"Best friends Tod, a fox kit, and Copper, a hound puppy, visit a country fair when they see a band of dogs called ""The Singin' Strays"". The band has five members: Dixie, Cash, Granny Rose, and twin brothers Waylon and Floyd. It is important that they perform well because a talent scout is visiting.",/uTrVvEtN4Gq7l0Zxd8KRYyiTvm3.jpg,"['Comedy', 'Family', 'Animation']","['Adventure', 'Family', 'Animation', 'Comedy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9948.jpg,0,1,0,0,0,0,0,0,0,1,0,1
9950,Find Me Guilty,"Based on the true story of Jack DiNorscio, a mobster who defended himself in court for what would be the longest mafia trial in U.S. history.",/8M0dkX7jOor7exKor1txoUl9Ynu.jpg,['Crime'],"['Comedy', 'Drama', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9950.jpg,1,1,0,0,0,0,0,1,0,0,0,0
9952,Rescue Dawn,A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,/ymPlV2ymUBSctfRzpehFOxFmJiS.jpg,['Drama'],"['Adventure', 'War', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9952.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9954,The Covenant,Four young men who belong to a supernatural legacy are forced to battle a fifth power long thought to have died out. Another great force they must contend with is the jealousy and suspicion that threatens to tear them apart.,/skHRXm3m0BDp2E2uHkAWKT6OlQH.jpg,"['Action', 'Horror']","['Action', 'Adventure', 'Horror', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9954.jpg,0,0,0,0,1,0,1,0,0,0,0,0
9955,Blades of Glory,"When a much-publicized ice-skating scandal strips them of their gold medals, two world-class athletes skirt their way back onto the ice via a loophole that allows them to compete together as a pairs team.",/xmwxSvRAi6ojxk1snwHSUogmDsv.jpg,['Comedy'],['Comedy'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9955.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9957,The Benchwarmers,A trio of guys try and make up for missed opportunities in childhood by forming a three-player baseball team to compete against standard little league squads.,/5yMPCr4qhuNg6fT538xicHaMaG7.jpg,['Comedy'],['Comedy'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9957.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9959,Freedomland,A black police detective must solve a strange case of a kidnapped boy and deal with a big racial protest.,/fM9MYcI7BHJ2YqEtcr8JKPE8nDB.jpg,['Crime'],"['Thriller', 'Drama', 'Mystery', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9959.jpg,1,0,0,0,0,1,0,1,0,0,0,0
9960,Lord of the Flies,Following a plane crash a group of schoolboys find themselves on a deserted island. They appoint a leader and attempt to create an organized society for the sake of their survival. Democracy and order soon begin to crumble when a breakaway faction regresses to savagery with horrifying consequences.,/bqjnbDkmKaxXVBBY6GpWkPD5gSJ.jpg,"['Thriller', 'Drama']","['Thriller', 'Adventure', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9960.jpg,1,0,0,0,0,1,0,0,0,0,0,0
9962,The Good Girl,A discount store clerk strikes up an affair with a stock boy who considers himself the incarnation of Holden Caulfield.,/jpRumFobwgPzxj5YH33Wswnxdam.jpg,['Romance'],"['Romance', 'Comedy', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9962.jpg,1,1,0,1,0,0,0,0,0,0,0,0
9963,Premonition,"A depressed housewife who learns her husband was killed in a car accident the day previously, awakens the next morning to find him alive and well at home, and then awakens the day after to a world in which he is still dead.",/3ppd2w8YfQ2Ap7ZYb3b1PsEuMkd.jpg,['Thriller'],"['Thriller', 'Drama', 'Mystery']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9963.jpg,1,0,0,0,0,1,0,0,0,0,0,0
9964,Bad Taste,"A team from the intergalactic fast food chain Crumb's Crunchy Delights descends on Earth, planning to make human flesh the newest taste sensation. After they wipe out the New Zealand town Kaihoro, the country’s Astro-Investigation and Defense Service (AIaDS) is called in to deal with the problem. Things are complicated due to Giles, an aid worker who comes to Kaihoro the same day to collect change from the residents. He is captured by the aliens, and AIaDS stages a rescue mission that quickly becomes an all-out assault on the aliens’ headquarters.",/msttMX3undIiaeJLZbMRq94v1bw.jpg,"['Comedy', 'Action', 'Horror']","['Comedy', 'Science Fiction', 'Action', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9964.jpg,0,1,0,0,1,0,1,0,0,0,0,0
9966,The Messengers,"When the Solomons trade in the craziness of big-city life for the quiet of a North Dakota farm, little do they expect the nightmare that follows. Soon after arriving, teenage Jess (Kristen Stewart) and her younger brother see terrifying apparitions and endure attacks from a supernatural source. Jess must warn her disbelieving family before it is too late to save them.",/ituR560dbnV4WAFPY0jJlEenGiW.jpg,"['Thriller', 'Horror']","['Thriller', 'Mystery', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9966.jpg,0,0,0,0,0,1,1,0,0,0,0,0
9967,Uncommon Valor,A group of Vietnam War veterans re-unite to rescue one of their own left behind and taken prisoner by the Vietnamese.,/9wx6F98Rl1YNyR66WO1XnFvvh4A.jpg,"['Drama', 'Action']","['War', 'Drama', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9967.jpg,1,0,0,0,1,0,0,0,0,0,0,0
9968,The Big White,"To remedy his financial problems, a travel agent has his eye on a frozen corpse, which just happens to be sought after by two hitmen.",/cdBbDH4eqN9CvRmkjkUQxszPArF.jpg,['Crime'],"['Comedy', 'Drama', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9968.jpg,1,1,0,0,0,0,0,1,0,0,0,0
9969,Deck the Halls,"Determined to unseat Steve Finch's reign as the town's holiday season king, Buddy Hall plasters his house with so many decorative lights that it'll be visible from space! When their wives bond, and their kids follow suit, the two men only escalate their rivalry - and their decorating.",/smJDzhYGhl6j9OrucsB7IkMNy82.jpg,"['Comedy', 'Family']","['Comedy', 'Family']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9969.jpg,0,1,0,0,0,0,0,0,0,0,0,1
9972,Lock Up,"Frank Leone is nearing the end of his prison term for a relatively minor crime. Just before he is paroled, however, Warden Drumgoole takes charge. Drumgoole was assigned to a hell-hole prison after his administration was publicly humiliated by Leone, and has now arrived on the scene to ensure that Leone never sees the light of day.",/WihoHaU9yvhhdoSqDAhiIlNN8g.jpg,"['Thriller', 'Drama', 'Action', 'Crime']","['Thriller', 'Drama', 'Action', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9972.jpg,1,0,0,0,1,1,0,1,0,0,0,0
9973,Air Buddies,"The offspring of sportsman canine Air Bud: B-Dawg, Mudbud, Budderball, Buddha, and Rosebud, uncover a kidnapping plot motivated by a little rich boy's desire to have the world's most athletic dog as a pet.",/7eRiBonjI6PxlXIMGkzxtL2pvU6.jpg,['Family'],"['Adventure', 'Family', 'Comedy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9973.jpg,0,1,0,0,0,0,0,0,0,0,0,1
9975,Curious George,"When The Man in the Yellow Hat befriends Curious George in the jungle, they set off on a non-stop, fun-filled journey through the wonders of the big city toward the warmth of true friendship.",/aDhpo5lqDK0zEGEENdGdABY3Xzq.jpg,"['Comedy', 'Family', 'Animation']","['Adventure', 'Family', 'Animation', 'Comedy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9975.jpg,0,1,0,0,0,0,0,0,0,1,0,1
9978,Stormbreaker,"Alex Rider thinks he is a normal school boy, until his uncle is killed. He discovers that his uncle was actually spy on a mission, when he was killed. Alex is recruited by Alan Blunt to continue the mission. He is sent to Cornwall to investigate a new computer system, which Darrius Sayle has created. He plans to give the new computer systems to every school in the country, but Mr. Blunt has other ideas and Alex must find out what it is.",/cPkOpvCY6BYiig9SiHhgJiKnkFs.jpg,"['Family', 'Action']","['Adventure', 'Family', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9978.jpg,0,0,0,0,1,0,0,0,0,0,0,1
9980,Maximum Overdrive,"When a comet passes close to the earth, machines all over the world come alive and go on homicidal rampages. A group of people at a desolate truck stop are held hostage by a gang of homicidal 18-wheelers. The frightened people set out to defeat the killer machines ... or be killed by them.",/sUC3o1BWQ8QhrwZcDj7x2VsWjtG.jpg,"['Comedy', 'Action', 'Horror']","['Action', 'Comedy', 'Science Fiction', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9980.jpg,0,1,0,0,1,0,1,0,0,0,0,0
9981,Kicking & Screaming,"Phil Weston has been unathletic his entire life. In college he failed at every sport that he tried out for. It looks like his 10-year old son, Sam, is following in his footsteps. But when Phil's hyper-competitive dad benches Sam, Phil decides to transfer his son to a new team which needs a coach. Phil steps in to be the temporary coach and immediately begins to butt heads with his dad over this new competition in their lives.",/uuN3bJ0wiC1dk4tNFhc2jROR0DR.jpg,"['Comedy', 'Family']","['Comedy', 'Family']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9981.jpg,0,1,0,0,0,0,0,0,0,0,0,1
9982,Chicken Little,"When the sky really is falling and sanity has flown the coop, who will rise to save the day? Together with his hysterical band of misfit friends, Chicken Little must hatch a plan to save the planet from alien invasion and prove that the world's biggest hero is a little chicken.",/vkhMtzwmAEglnilVNsL3IE6kU0B.jpg,"['Comedy', 'Family', 'Animation']","['Comedy', 'Family', 'Animation']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9982.jpg,0,1,0,0,0,0,0,0,0,1,0,1
9986,Charlotte's Web,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.",/fU0IR5HF8KxQbZijuWKPTrY81Qv.jpg,"['Comedy', 'Family']","['Comedy', 'Family', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9986.jpg,0,1,0,0,0,0,0,0,0,0,0,1
9988,Beerfest,"During a trip to Germany to scatter their grandfather's ashes, German-American brothers Todd and Jan discover Beerfest, the secret Olympics of downing stout, and want to enter the contest to defend their family's beer-guzzling honor. Their Old Country cousins sneer at the Yanks' chances, prompting the siblings to return to America to prepare for a showdown the following year.",/5srGbSv3zhEUjXFOZR9qHkgJO6l.jpg,['Comedy'],['Comedy'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9988.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9989,Antitrust,A computer programmer's dream job at a hot Portland-based firm turns nightmarish when he discovers his boss has a secret and ruthless means of dispatching anti-trust problems.,/9PXyfcJe53A9qFkcj5dkTJwIWoS.jpg,"['Drama', 'Action', 'Crime']","['Drama', 'Action', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9989.jpg,1,0,0,0,1,0,0,1,0,0,0,0
9991,Mean Machine,"Disgraced ex-England football captain, Danny 'Mean Machine' Meehan, is thrown in jail for assaulting two police officers. He keeps his head down and has the opportunity to forget everything and change the lives of the prisoners. When these prisoners have the chance to put one over the evil guards during a prison football match, Danny takes the lead.",/ripTQsmWQJyccK6zB1dajSY3olv.jpg,"['Comedy', 'Drama']","['Comedy', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9991.jpg,1,1,0,0,0,0,0,0,0,0,0,0
9992,Arthur and the Invisibles,"Arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless Arthur's grandfather returns to sign some papers and pay off the family debt. Arthur discovers that the key to success lies in his own descent into the land of the Minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. Somewhere among them is hidden a pile of rubies, too. Can Arthur be of stout heart and save the day? Romance beckons as well, and a villain lurks.",/upUThZb86dfKNgJWVIGtVp940Sx.jpg,"['Family', 'Animation']","['Adventure', 'Family', 'Animation', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9992.jpg,0,0,0,0,0,0,0,0,0,1,0,1
9994,The Great Mouse Detective,"When the diabolical Professor Ratigan kidnaps London's master toymaker, the brilliant master of disguise Basil of Baker Street and his trusted sidekick Dawson try to elude the ultimate trap and foil the perfect crime.",/9uDr7vfjCFr39KGCcqrk44Cg7fQ.jpg,"['Family', 'Animation']","['Adventure', 'Family', 'Animation', 'Mystery']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9994.jpg,0,0,0,0,0,0,0,0,0,1,0,1
9997,Gabriel,Gabriel tells the story of an archangel who fights to bring light back to purgatory - a place where darkness rules - and save the souls of the city's inhabitants.,/pH5ieqe5s2ZuZeEhloJZk9WeCTL.jpg,"['Action', 'Horror']","['Action', 'Science Fiction', 'Horror', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/9997.jpg,0,0,0,0,1,0,1,0,0,0,0,0
10002,Mona Lisa,"George is a small-time crook just out of prison who discovers his tough-guy image is out of date. Reduced to working as a minder/driver for high class call girl Simone, he has to agree when she asks him to find a young colleague from her King's Cross days. That's when George's troubles just start.",/geBGfbhkgKHld8rM9XuLfzPGZ6I.jpg,"['Romance', 'Crime']","['Romance', 'Drama', 'Thriller', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/10002.jpg,1,0,0,1,0,1,0,1,0,0,0,0
10003,The Saint,"Simon Templar (The Saint), is a thief for hire, whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government, as well as the woman who holds its secret.",/k43wPAVeepqzGwP52dKcknQjquj.jpg,"['Thriller', 'Romance', 'Action']","['Romance', 'Action', 'Adventure', 'Science Fiction', 'Thriller']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/10003.jpg,0,0,0,1,1,1,0,0,0,0,0,0
10007,See No Evil,"A group of delinquents are sent to clean the Blackwell Hotel but little do they know reclusive psychopath Jacob Goodnight has holed away in the rotting hotel. When one of the teens is captured, those who remain band together to survive against the brutal killer.",/6a0vqkB4SVIkl2JlHlUOcY9qmS.jpg,"['Thriller', 'Horror']","['Thriller', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/10007.jpg,0,0,0,0,0,1,1,0,0,0,0,0
10008,An American Haunting,"An invisible entity haunts a 19th century family, and family secrets soon begin to surface. Based on the true events of the only case in US History where a spirit caused the death of a man.",/5ePaCimd7cA9zYNib8WfIbWnrCf.jpg,"['Thriller', 'Horror']","['Thriller', 'Mystery', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/10008.jpg,0,0,0,0,0,1,1,0,0,0,0,0
10009,Brother Bear,"When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.",/otptPbEY0vBostmo95xwiiumMJm.jpg,"['Family', 'Animation']","['Adventure', 'Family', 'Animation']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/10009.jpg,0,0,0,0,0,0,0,0,0,1,0,1
